timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778364778.629,12.30,2142.08,18.00,2458.69,220.69
1778364778.729,12.50,2142.08,18.00,2538.69,220.69
1778364778.830,12.50,2142.08,18.00,2538.69,220.69
1778364778.930,12.50,2142.08,18.00,2538.69,220.69
1778364779.030,12.50,2142.08,18.00,2538.69,220.69
1778364779.130,12.50,2142.08,18.00,2538.69,220.69
1778364779.231,13.40,2142.08,18.00,2538.69,220.69
1778364779.331,12.50,2142.08,18.00,2538.69,220.69
1778364779.431,12.50,2142.08,18.00,2538.69,220.69
1778364779.531,12.50,2142.08,18.00,2538.69,220.69
1778364779.632,12.50,2142.08,18.00,2538.69,220.69
1778364779.732,12.50,2142.08,18.00,2538.69,220.69
1778364779.832,12.50,2142.08,18.00,2538.69,220.69
1778364779.933,12.30,2142.08,18.00,2538.69,220.69
1778364780.033,12.50,2142.08,18.00,2538.69,220.69
1778364780.133,12.50,2142.08,18.00,2538.69,220.69
1778364780.233,12.50,2142.08,18.00,2538.69,220.69
1778364780.334,12.50,2142.08,18.00,2538.69,220.69
1778364780.434,12.50,2142.08,18.00,2538.69,220.69
1778364780.534,12.30,2142.08,18.00,2538.69,220.69
1778364780.635,12.50,2142.08,18.00,2538.69,220.69
1778364780.735,12.50,2142.08,18.00,2538.69,220.69
1778364780.835,12.50,2142.08,18.00,2538.69,220.69
1778364780.935,12.50,2142.08,18.00,2538.69,220.69
1778364781.036,12.50,2142.08,18.00,2538.69,220.69
1778364781.136,12.30,2142.08,18.00,2538.69,220.69
1778364781.236,12.50,2142.08,18.00,2538.69,220.69
1778364781.336,12.50,2142.08,18.00,2538.69,220.69
1778364781.437,12.50,2142.08,18.00,2538.69,220.69
1778364781.537,12.50,2142.08,18.00,2538.69,220.69
1778364781.637,12.50,2142.08,18.00,2538.69,220.69
1778364781.737,12.30,2142.08,18.00,2538.69,220.69
1778364781.838,13.60,2142.08,18.00,2538.69,220.69
1778364781.938,12.50,2142.08,18.00,2538.69,220.69
1778364782.038,12.50,2142.08,18.00,2538.69,220.69
1778364782.139,12.50,2142.08,18.00,2538.69,220.69
1778364782.239,12.50,2142.08,18.00,2538.69,220.69
1778364782.339,12.30,2142.08,18.00,2538.69,220.69
1778364782.440,12.50,2142.08,18.00,2538.69,220.69
1778364782.540,12.50,2142.08,18.00,2538.69,220.69
1778364782.640,12.50,2142.08,18.00,2538.69,220.69
1778364782.741,12.50,2142.08,18.00,2538.69,220.69
1778364782.841,12.30,2142.08,18.00,2558.69,220.69
1778364782.941,12.50,2142.08,18.00,2558.69,220.69
1778364783.041,12.50,2142.08,18.00,2558.69,220.69
1778364783.142,12.50,2142.08,18.00,2558.69,220.69
1778364783.242,12.50,2142.08,18.00,2558.69,220.69
1778364783.342,12.30,2142.08,18.00,2558.69,220.69
1778364783.443,12.50,2142.08,18.00,2558.69,220.69
1778364783.543,13.60,2142.08,18.00,2558.69,220.69
1778364783.643,12.50,2142.08,18.00,2558.69,220.69
1778364783.744,12.50,2142.08,19.00,2558.69,220.69
1778364783.844,12.30,2142.08,19.00,2558.69,220.69
1778364783.944,12.50,2142.08,19.00,2558.69,220.69
1778364784.044,12.50,2142.08,19.00,2558.69,220.69
1778364784.145,15.00,2142.30,19.00,2398.69,220.69
1778364784.245,13.70,2142.30,19.00,2410.69,220.69
1778364784.345,12.50,2142.30,25.00,2410.69,220.69
1778364784.446,12.50,2142.30,25.00,2412.69,220.69
1778364784.546,12.50,2142.30,17.00,2412.69,220.69
1778364784.646,12.50,2142.30,17.00,2414.69,220.69
1778364784.747,12.30,2142.30,17.00,2414.69,220.69
1778364784.847,12.50,2142.30,17.00,2416.69,220.69
1778364784.947,12.50,2142.30,17.00,2416.69,220.69
1778364785.047,12.50,2142.30,18.00,2416.69,220.69
1778364785.148,12.50,2142.30,18.00,2418.69,220.69
1778364785.248,12.50,2142.30,17.00,2418.69,220.69
1778364785.348,12.30,2142.30,17.00,2418.69,220.69
1778364785.448,12.50,2142.30,18.00,2420.69,220.69
1778364785.549,12.50,2142.30,18.00,2420.69,220.69
1778364785.649,12.50,2142.30,18.00,2422.69,220.69
1778364785.749,12.50,2142.30,18.00,2422.69,220.69
1778364785.850,12.50,2142.30,17.00,2424.69,220.69
1778364785.950,13.40,2142.30,17.00,2426.69,220.69
1778364786.050,12.50,2142.30,17.00,2426.69,220.69
1778364786.150,12.50,2142.30,17.00,2426.69,220.69
1778364786.251,12.50,2142.30,18.00,2426.69,220.69
1778364786.351,12.50,2142.30,18.00,2426.69,220.69
1778364786.451,12.50,2142.30,18.00,2426.69,220.69
1778364786.552,12.30,2142.30,18.00,2428.69,220.69
1778364786.652,12.50,2142.30,18.00,2428.69,220.69
1778364786.752,12.50,2142.30,18.00,2434.69,220.69
1778364786.852,12.50,2142.30,18.00,2434.69,220.69
1778364786.953,12.50,2142.30,18.00,2434.69,220.69
1778364787.053,12.50,2142.30,17.00,2434.69,220.69
1778364787.153,12.30,2142.30,17.00,2434.69,220.69
1778364787.254,12.50,2142.30,17.00,2434.69,220.69
1778364787.354,12.50,2142.30,17.00,2434.69,220.69
1778364787.454,12.50,2142.30,18.00,2434.69,220.69
1778364787.554,12.50,2142.30,18.00,2434.69,220.69
1778364787.655,12.50,2142.30,18.00,2436.69,220.69
1778364787.755,12.30,2142.30,18.00,2436.69,220.69
1778364787.855,12.50,2142.30,18.00,2438.69,220.69
1778364787.955,12.50,2142.30,18.00,2438.69,220.69
1778364788.056,12.50,2142.30,18.00,2450.69,220.69
1778364788.156,12.50,2142.30,18.00,2450.69,220.69
1778364788.256,12.50,2142.30,18.00,2450.69,220.69
1778364788.357,12.30,2142.30,18.00,2450.69,220.69
1778364788.457,13.60,2142.30,18.00,2450.69,220.69
1778364788.557,12.50,2142.30,18.00,2450.69,220.69
1778364788.657,12.50,2142.30,18.00,2450.69,220.69
1778364788.758,12.50,2142.30,18.00,2450.69,220.69
1778364788.858,12.50,2142.30,17.00,2450.69,220.69
1778364788.958,12.30,2142.30,17.00,2450.69,220.69
1778364789.059,12.50,2142.30,18.00,2450.69,220.69
1778364789.159,12.50,2142.30,18.00,2450.69,220.69
1778364789.259,12.50,2142.30,18.00,2450.69,220.69
1778364789.359,12.50,2142.30,18.00,2450.69,220.69
1778364789.460,12.50,2142.30,18.00,2450.69,220.69
1778364789.560,12.30,2142.30,18.00,2450.69,220.69
1778364789.660,12.50,2142.30,18.00,2450.69,220.69
1778364789.761,12.50,2142.30,18.00,2450.69,220.69
1778364789.861,12.50,2142.30,18.00,2452.69,220.69
1778364789.961,12.50,2142.30,18.00,2452.69,220.69
1778364790.061,12.50,2142.30,18.00,2452.69,220.69
1778364790.162,12.30,2142.30,18.00,2454.69,220.69
1778364790.262,12.50,2142.30,18.00,2454.69,220.69
1778364790.362,12.50,2142.30,18.00,2454.69,220.69
1778364790.463,12.50,2142.30,18.00,2456.69,220.69
1778364790.563,12.50,2142.30,18.00,2456.69,220.69
1778364790.663,12.50,2142.30,18.00,2536.69,220.69
1778364790.763,12.30,2142.30,18.00,2536.69,220.69
1778364790.864,13.60,2142.30,18.00,2536.69,220.69
1778364790.964,12.50,2142.30,18.00,2536.69,220.69
1778364791.064,12.50,2142.30,18.00,2536.69,220.69
1778364791.165,12.50,2142.30,18.00,2536.69,220.69
1778364791.265,13.40,2142.30,18.00,2536.69,220.69
1778364791.365,12.50,2142.30,18.00,2536.69,220.69
1778364791.465,12.50,2142.30,18.00,2536.69,220.69
1778364791.566,12.50,2142.30,18.00,2536.69,220.69
1778364791.666,12.50,2142.30,18.00,2536.69,220.69
1778364791.766,12.50,2142.30,18.00,2536.69,220.69
1778364791.866,12.50,2142.30,18.00,2536.69,220.69
1778364791.967,12.30,2142.30,18.00,2536.69,220.69
1778364792.067,12.50,2142.30,18.00,2536.69,220.69
1778364792.167,12.50,2142.30,18.00,2536.69,220.69
1778364792.268,12.50,2142.30,18.00,2536.69,220.69
1778364792.368,12.50,2142.30,18.00,2536.69,220.69
1778364792.468,12.30,2142.30,18.00,2536.69,220.69
1778364792.568,12.50,2142.30,18.00,2536.69,220.69
1778364792.669,12.50,2142.30,18.00,2536.69,220.69
1778364792.769,12.50,2142.30,18.00,2536.69,220.69
1778364792.869,12.50,2142.30,18.00,2536.69,220.69
1778364792.970,12.50,2142.30,18.00,2536.69,220.69
1778364793.070,12.30,2142.30,18.00,2536.69,220.69
1778364793.170,12.50,2142.30,18.00,2536.69,220.69
1778364793.270,12.50,2142.30,18.00,2536.69,220.69
1778364793.371,12.50,2142.30,18.00,2536.69,220.69
1778364793.471,12.50,2142.30,18.00,2536.69,220.69
1778364793.571,12.50,2142.30,18.00,2536.69,220.69
1778364793.672,12.30,2142.30,18.00,2536.69,220.69
1778364793.772,12.50,2142.30,18.00,2536.69,220.69
1778364793.872,12.50,2142.30,18.00,2536.69,220.69
1778364793.972,12.50,2142.30,18.00,2536.69,220.69
1778364794.073,12.50,2142.30,18.00,2536.69,220.69
1778364794.173,12.50,2142.30,18.00,2536.69,220.69
1778364794.273,12.30,2142.30,18.00,2536.69,220.69
1778364794.374,12.50,2142.30,18.00,2536.69,220.69
1778364794.474,12.50,2142.30,18.00,2536.69,220.69
1778364794.574,12.50,2142.30,18.00,2536.69,220.69
1778364794.674,12.50,2142.30,18.00,2536.69,220.69
1778364794.775,12.50,2142.30,18.00,2536.69,220.69
1778364794.875,12.30,2142.30,18.00,2556.69,220.69
1778364794.975,12.50,2142.30,18.00,2556.69,220.69
1778364795.076,12.50,2142.30,18.00,2556.69,220.69
1778364795.176,12.50,2142.30,18.00,2556.69,220.69
1778364795.276,12.50,2142.30,18.00,2556.69,220.69
1778364795.376,12.30,2142.30,18.00,2556.69,220.69
1778364795.477,13.60,2142.30,18.00,2556.69,220.69
1778364795.577,12.50,2142.30,18.00,2556.69,220.69
1778364795.677,12.50,2142.30,19.00,2556.69,220.69
1778364795.778,12.50,2142.30,19.00,2556.69,220.69
1778364795.878,13.60,2142.30,19.00,2556.69,220.69
1778364795.978,12.30,2142.30,19.00,2556.69,220.69
1778364796.078,12.50,2142.30,19.00,2556.69,220.69
1778364796.179,12.50,2142.30,19.00,2556.69,220.69
1778364796.279,12.50,2142.30,19.00,2556.69,220.69
1778364796.379,12.50,2142.30,19.00,2556.69,220.69
1778364796.480,12.50,2142.30,19.00,2556.69,220.69
1778364796.580,12.30,2142.30,19.00,2556.69,220.69
1778364796.680,12.50,2142.30,19.00,2556.69,220.69
1778364796.781,12.50,2142.30,19.00,2556.69,220.69
1778364796.881,12.50,2142.30,19.00,2556.69,220.69
1778364796.981,12.50,2142.30,19.00,2556.69,220.69
1778364797.081,12.30,2142.30,19.00,2556.69,220.69
1778364797.182,12.50,2142.30,19.00,2556.69,220.69
1778364797.282,12.50,2142.30,19.00,2556.69,220.69
1778364797.382,12.50,2142.30,19.00,2556.69,220.69
1778364797.483,12.50,2142.30,19.00,2556.69,220.69
1778364797.583,12.30,2142.30,19.00,2556.69,220.69
1778364797.683,12.50,2142.30,19.00,2556.69,220.69
1778364797.784,12.50,2142.30,19.00,2556.69,220.69
1778364797.884,12.50,2142.30,19.00,2556.69,220.69
1778364797.984,12.50,2142.30,19.00,2556.69,220.69
1778364798.085,12.50,2142.30,19.00,2556.69,220.69
1778364798.185,12.30,2142.30,19.00,2556.69,220.69
1778364798.285,12.50,2142.30,19.00,2556.69,220.69
1778364798.385,12.50,2142.30,19.00,2556.69,220.69
1778364798.486,13.60,2142.30,19.00,2576.69,220.69
1778364798.586,12.50,2142.30,19.00,2576.69,220.69
1778364798.686,12.30,2142.30,19.00,2576.69,220.69
1778364798.787,12.50,2142.30,19.00,2576.69,220.69
1778364798.887,12.50,2142.30,19.00,2576.69,220.69
1778364798.987,12.50,2142.30,19.00,2576.69,220.69
1778364799.088,12.50,2142.30,19.00,2576.69,220.69
1778364799.188,12.50,2142.30,19.00,2576.69,220.69
