timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778168110.190,12.30,2212.61,27.00,2206.56,239.70
1778168110.290,12.50,2212.61,27.00,2206.56,239.70
1778168110.390,12.50,2212.61,27.00,2206.56,239.70
1778168110.491,12.50,2212.61,27.00,2206.56,239.70
1778168110.591,12.50,2212.61,27.00,2206.56,239.70
1778168110.691,12.30,2212.61,27.00,2206.56,239.70
1778168110.791,12.50,2212.61,27.00,2206.56,239.70
1778168110.892,12.50,2212.61,27.00,2206.56,239.70
1778168110.992,12.50,2212.61,27.00,2226.56,239.70
1778168111.092,12.50,2212.61,27.00,2226.56,239.70
1778168111.193,12.50,2212.61,27.00,2226.56,239.70
1778168111.293,12.30,2212.61,27.00,2226.56,239.70
1778168111.393,12.50,2212.61,27.00,2226.56,239.70
1778168111.494,12.50,2212.61,28.00,2226.56,239.70
1778168111.594,12.50,2212.61,28.00,2226.56,239.70
1778168111.694,12.50,2212.61,27.00,2226.56,239.70
1778168111.795,12.30,2212.61,27.00,2226.56,239.70
1778168111.895,12.50,2212.61,27.00,2226.56,239.70
1778168111.995,12.50,2212.61,27.00,2226.56,239.70
1778168112.095,13.60,2212.61,28.00,2226.56,239.70
1778168112.196,12.50,2212.61,28.00,2226.56,239.70
1778168112.296,12.50,2212.61,28.00,2226.56,239.70
1778168112.396,12.50,2212.61,28.00,2226.56,239.70
1778168112.496,12.30,2212.61,28.00,2226.56,239.70
1778168112.597,12.50,2212.61,28.00,2226.56,239.70
1778168112.697,12.50,2212.61,28.00,2226.56,239.70
1778168112.797,12.50,2212.61,28.00,2226.56,239.70
1778168112.898,12.50,2212.61,28.00,2226.56,239.70
1778168112.998,12.50,2212.61,28.00,2226.56,239.70
1778168113.098,12.30,2212.61,28.00,2226.56,239.70
1778168113.198,12.50,2212.61,28.00,2226.56,239.70
1778168113.299,12.50,2212.61,28.00,2226.56,239.70
1778168113.399,12.50,2212.61,28.00,2226.56,239.70
1778168113.499,12.50,2212.61,29.00,2226.56,239.70
1778168113.600,13.60,2212.61,29.00,2226.56,239.70
1778168113.700,12.30,2212.61,29.00,2226.56,239.70
1778168113.800,12.50,2212.61,29.00,2226.56,239.70
1778168113.900,12.50,2212.61,29.00,2226.56,239.70
1778168114.001,12.50,2212.61,29.00,2226.56,239.70
1778168114.101,12.50,2212.61,29.00,2226.56,239.70
1778168114.201,12.50,2212.61,29.00,2226.56,239.70
1778168114.301,12.30,2212.61,29.00,2226.56,239.70
1778168114.402,12.50,2212.61,29.00,2226.56,239.70
1778168114.502,12.50,2212.61,29.00,2226.56,239.70
1778168114.602,12.50,2212.61,29.00,2226.56,239.70
1778168114.703,12.50,2212.61,29.00,2226.56,239.70
1778168114.803,12.50,2212.61,29.00,2226.56,239.70
1778168114.903,12.30,2212.61,29.00,2226.56,239.70
1778168115.003,12.50,2212.61,29.00,2226.56,239.70
1778168115.104,12.50,2212.61,30.00,2226.56,239.70
1778168115.204,12.50,2212.61,30.00,2226.56,239.70
1778168115.304,12.50,2212.61,29.00,2226.56,239.70
1778168115.405,12.50,2212.61,29.00,2226.56,239.70
1778168115.505,12.30,2212.61,30.00,2226.56,239.70
1778168115.605,12.50,2212.61,30.00,2226.56,239.70
1778168115.705,12.50,2212.61,29.00,2226.56,239.70
1778168115.806,12.50,2212.61,29.00,2226.56,239.70
1778168115.906,12.50,2212.61,29.00,2226.56,239.70
1778168116.007,12.30,2212.61,29.00,2226.56,239.70
1778168116.107,12.50,2212.61,30.00,2226.56,239.70
1778168116.207,12.50,2212.61,30.00,2266.56,239.70
1778168116.307,12.50,2212.61,29.00,2266.56,239.70
1778168116.408,12.50,2212.61,29.00,2266.56,239.70
1778168116.508,12.30,2212.61,30.00,2266.56,239.70
1778168116.608,12.50,2212.61,30.00,2266.56,239.70
1778168116.709,12.50,2212.61,30.00,2266.56,239.70
1778168116.809,12.50,2212.61,30.00,2266.56,239.70
1778168116.909,12.50,2212.61,30.00,2266.56,239.70
1778168117.009,12.50,2212.61,30.00,2266.56,239.70
1778168117.110,12.30,2212.61,30.00,2266.56,239.70
1778168117.210,12.50,2212.61,30.00,2266.56,239.70
1778168117.310,12.50,2212.61,30.00,2266.56,239.70
1778168117.411,14.60,2212.61,30.00,2266.56,239.70
1778168117.511,12.50,2212.61,30.00,2266.56,239.70
1778168117.611,12.50,2212.61,30.00,2266.56,239.70
1778168117.712,12.30,2212.61,30.00,2266.56,239.70
